Time, h	Frequency, MHz	Temperature, K
15.166666666666666	158.49999999999935	347.151461864729
15.166666666666666	158.59999999999934	340.95767896556174
15.166666666666666	158.69999999999933	334.7107707578847
15.166666666666666	158.79999999999933	329.0929474798568
15.166666666666666	158.89999999999932	324.64929979293606
15.166666666666666	158.99999999999932	320.95233751576063
15.166666666666666	159.0999999999993	317.1432406485399
15.166666666666666	159.1999999999993	313.4440246147952
15.166666666666666	159.2999999999993	309.84225186904854
15.166666666666666	159.3999999999993	305.9560361789118
15.166666666666666	159.4999999999993	302.5257133700918
15.166666666666666	159.59999999999928	299.76390717273165
15.166666666666666	159.69999999999928	297.26271984507156
15.166666666666666	159.79999999999927	294.55412837191614
15.166666666666666	159.89999999999927	291.8186739053969
15.166666666666666	159.99999999999926	289.80676205601907
15.166666666666666	160.09999999999926	289.4159901056856
15.166666666666666	160.19999999999925	290.65398987623576
15.166666666666666	160.29999999999924	291.7011988168602
15.166666666666666	160.39999999999924	291.07952861054986
15.166666666666666	160.49999999999923	287.51510194288795
15.166666666666666	160.59999999999923	284.8260841843952
15.166666666666666	160.69999999999922	284.3261401941068
15.166666666666666	160.79999999999922	283.81872761628546
15.166666666666666	160.8999999999992	283.5136180554584
15.166666666666666	160.9999999999992	283.2585824709246
15.166666666666666	161.0999999999992	283.3217009016549
15.166666666666666	161.1999999999992	283.9303042051889
15.166666666666666	161.2999999999992	285.72229488312973
15.166666666666666	161.39999999999918	289.35811218027254
15.166666666666666	161.49999999999918	292.0872403199967
15.166666666666666	161.59999999999917	292.51261260361
15.166666666666666	161.69999999999916	292.7911462500145
15.166666666666666	161.79999999999916	293.6945135098188
15.166666666666666	161.89999999999915	295.06367462573587
15.166666666666666	161.99999999999915	295.9404638136509
15.166666666666666	162.09999999999914	295.3147712553819
15.166666666666666	162.19999999999914	294.09777943119514
15.166666666666666	162.29999999999913	291.812245748969
15.166666666666666	162.39999999999912	289.8134193084269
15.166666666666666	162.49999999999912	290.99407314020925
15.166666666666666	162.5999999999991	292.9413256400889
15.166666666666666	162.6999999999991	293.60844165199217
15.166666666666666	162.7999999999991	294.26432401611265
15.166666666666666	162.8999999999991	295.1786525371871
15.166666666666666	162.9999999999991	295.2617326659026
15.25	147.0	615.3384857065333
15.25	147.1	613.4010749377276
15.25	147.2	611.5211204671531
15.25	147.29999999999998	610.1124461833866
15.25	147.39999999999998	608.6249759212441
15.25	147.49999999999997	605.8879581832239
15.25	147.59999999999997	601.6606660684367
15.25	147.69999999999996	596.9834539178528
15.25	147.79999999999995	593.0558205199858
15.25	147.89999999999995	591.0387533259695
15.25	147.99999999999994	591.6662173548823
15.25	148.09999999999994	594.6035691970045
15.25	148.19999999999993	598.9343168859923
15.25	148.29999999999993	603.536974845928
15.25	148.39999999999992	607.9911932966702
15.25	148.49999999999991	613.0177410638313
15.25	148.5999999999999	619.4607880788733
15.25	148.6999999999999	626.2416072234496
15.25	148.7999999999999	630.3985957616887
15.25	148.8999999999999	630.5744480245335
15.25	148.9999999999999	627.9048462002621
15.25	149.09999999999988	623.4832432705334
15.25	149.19999999999987	617.5983427738439
15.25	149.29999999999987	609.8335955114851
15.25	149.39999999999986	601.6349258038157
15.25	149.49999999999986	595.0713418672337
15.25	149.59999999999985	591.9133096777423
15.25	149.69999999999985	592.5508090394259
15.25	149.79999999999984	594.0357966002285
15.25	149.89999999999984	593.2352468453573
15.25	149.99999999999983	588.2981845082551
15.25	150.09999999999982	580.5853594968919
15.25	150.19999999999982	573.1794348010643
15.25	150.2999999999998	567.9103817448171
15.25	150.3999999999998	564.8467099041287
15.25	150.4999999999998	563.2961408396305
15.25	150.5999999999998	562.6496822308286
15.25	150.6999999999998	562.5499784087604
15.25	150.79999999999978	562.4836092071614
15.25	150.89999999999978	561.9276639354786
15.25	150.99999999999977	560.868368084988
15.25	151.09999999999977	559.288555806886
15.25	151.19999999999976	557.1737178853198
15.25	151.29999999999976	554.8147832811682
15.25	151.39999999999975	552.3738260860599
15.25	151.49999999999974	549.6039688577199
15.25	151.59999999999974	546.538146655574
15.25	151.69999999999973	543.5631860478346
15.25	151.79999999999973	540.7568981982547
15.25	151.89999999999972	538.1028017329094
15.25	151.99999999999972	535.6378627142703
15.25	152.0999999999997	532.9372710495248
15.25	152.1999999999997	528.7624307547402
15.25	152.2999999999997	522.9962338358025
15.25	152.3999999999997	517.3127619413192
15.25	152.4999999999997	513.3730310701931
15.25	152.59999999999968	511.64989459035536
15.25	152.69999999999968	511.3592176844702
15.25	152.79999999999967	511.61804782923423
15.25	152.89999999999966	512.0174706469993
15.25	152.99999999999966	512.5335237038296
15.25	153.09999999999965	512.9216492626457
15.25	153.19999999999965	512.9045941212631
15.25	153.29999999999964	512.4816667828203
15.25	153.39999999999964	512.385920126316
15.25	153.49999999999963	513.3212832707063
15.25	153.59999999999962	515.1288271910022
15.25	153.69999999999962	517.0705409415034
15.25	153.7999999999996	518.9974709123408
15.25	153.8999999999996	521.5933061852153
15.25	153.9999999999996	524.1235025934975
15.25	154.0999999999996	522.6082692379952
15.25	154.1999999999996	519.2458952931972
15.25	154.29999999999959	514.1615167129381
15.25	154.39999999999958	509.7712991328084
15.25	154.49999999999957	506.69882940091793
15.25	154.59999999999957	503.9127704660054
15.25	154.69999999999956	500.507852401432
15.25	154.79999999999956	496.4624297281144
15.25	154.89999999999955	491.7801111064255
15.25	154.99999999999955	486.26816256074795
15.25	155.09999999999954	479.6868400079128
15.25	155.19999999999953	473.0230515172894
15.25	155.29999999999953	467.55635648020905
15.25	155.39999999999952	462.98346995696926
15.25	155.49999999999952	459.08883167025544
15.25	155.5999999999995	456.1611494801488
15.25	155.6999999999995	454.29069881192294
15.25	155.7999999999995	453.0930662232851
15.25	155.8999999999995	450.77878199812795
15.25	155.9999999999995	445.92859877612733
15.25	156.09999999999948	438.86814262106583
15.25	156.19999999999948	432.20221314499986
15.25	156.29999999999947	427.4136652482444
15.25	156.39999999999947	422.3654570658446
15.25	156.49999999999946	415.44604840100953
15.25	156.59999999999945	407.1887325534285
15.25	156.69999999999945	398.9049580673744
15.25	156.79999999999944	391.8161649115158
15.25	156.89999999999944	386.39673641317967
15.25	156.99999999999943	383.1947338200587
15.25	157.09999999999943	381.36375062297196
15.25	157.19999999999942	378.92324450107293
15.25	157.29999999999941	375.0262964798628
15.25	157.3999999999994	370.9830814419367
15.25	157.4999999999994	368.2524036036298
15.25	157.5999999999994	366.8249789884852
15.25	157.6999999999994	366.77239744524303
15.25	157.7999999999994	368.33630439094424
15.25	157.89999999999938	371.2364574472148
15.25	157.99999999999937	373.302309283661
15.25	158.09999999999937	371.5500661108978
15.25	158.19999999999936	366.9221021461248
15.25	158.29999999999936	361.61972835376014
15.25	158.39999999999935	356.11017992307245
15.25	158.49999999999935	349.8983598990445
15.25	158.59999999999934	343.09674172437826
15.25	158.69999999999933	336.9142735446897
15.25	158.79999999999933	332.3297562047864
15.25	158.89999999999932	328.60186872518494
15.25	158.99999999999932	324.81394011174615
15.25	159.0999999999993	321.0846232707732
15.25	159.1999999999993	317.45916481438996
15.25	159.2999999999993	313.51300094919395
15.25	159.3999999999993	309.97615169761974
